period,er,Date,Symbol
13,0.031766875103091355,2026-07-23,PZZA
14,0.024178489971193165,2026-07-23,PZZA
1,-0.00138179182860792,2026-07-23,QCOM
2,0.000639028927972291,2026-07-23,QCOM
3,-0.002349533682955391,2026-07-23,QCOM
4,0.00405335332706436,2026-07-23,QCOM
5,0.0014993491901831124,2026-07-23,QCOM
6,-0.00018252448639421426,2026-07-23,QCOM
7,-0.0006953549030098011,2026-07-23,QCOM
8,-0.00026212725796401735,2026-07-23,QCOM
9,0.002139585454698494,2026-07-23,QCOM
10,-7.539331358642223e-05,2026-07-23,QCOM
11,0.0009236035594514597,2026-07-23,QCOM
12,-0.0016119033920157823,2026-07-23,QCOM
13,-0.0029214781356959505,2026-07-23,QCOM
14,-0.0027871358262753685,2026-07-23,QCOM
1,0.003869479101832738,2026-07-23,QDEL
2,-1.3279823563697622e-05,2026-07-23,QDEL
3,-0.0004357133964260394,2026-07-23,QDEL
4,-0.005006559350536173,2026-07-23,QDEL
5,0.0017222886442383168,2026-07-23,QDEL
6,0.00028039897917015463,2026-07-23,QDEL
7,0.0008184195245467783,2026-07-23,QDEL
8,0.012212291003146029,2026-07-23,QDEL
9,-0.0013596503937805201,2026-07-23,QDEL
10,0.02297448140429652,2026-07-23,QDEL
11,0.01372018733943477,2026-07-23,QDEL
12,0.00787762075187015,2026-07-23,QDEL
13,0.046740711519955465,2026-07-23,QDEL
14,0.017991199221836177,2026-07-23,QDEL
1,0.0028567719187727785,2026-07-23,QFIN
2,0.002737397786255151,2026-07-23,QFIN
3,-0.0023818187347657326,2026-07-23,QFIN
4,-0.004912534290471047,2026-07-23,QFIN
5,0.006978941677154331,2026-07-23,QFIN
6,0.0069070140364512434,2026-07-23,QFIN
7,0.01487758754686271,2026-07-23,QFIN
8,0.02161928812470797,2026-07-23,QFIN
9,0.0047431889784958015,2026-07-23,QFIN
10,0.03304710300543707,2026-07-23,QFIN
11,0.02332594507839291,2026-07-23,QFIN
12,0.014074454813259236,2026-07-23,QFIN
13,0.0480026881392286,2026-07-23,QFIN
14,0.026393376458848223,2026-07-23,QFIN
1,-0.0028307037751708532,2026-07-23,QGEN
2,0.0004045701573472124,2026-07-23,QGEN
3,-0.00047442940038251713,2026-07-23,QGEN
4,0.0004893084149385388,2026-07-23,QGEN
5,0.0012660368805026906,2026-07-23,QGEN
6,-0.0006034484025388057,2026-07-23,QGEN
7,0.0006875287783222854,2026-07-23,QGEN
8,-0.001694719127434745,2026-07-23,QGEN
9,-0.0014628188209621041,2026-07-23,QGEN
10,-0.006904843620362685,2026-07-23,QGEN
11,-0.003395502332404928,2026-07-23,QGEN
12,-0.0010735675078980369,2026-07-23,QGEN
13,-0.00501233300878092,2026-07-23,QGEN
14,-0.0005716697407450481,2026-07-23,QGEN
1,-0.0028466763440443605,2026-07-23,QRVO
2,0.0014919139861640572,2026-07-23,QRVO
3,-0.0033051749587701333,2026-07-23,QRVO
4,0.0011301818576817616,2026-07-23,QRVO
5,0.002750503925236306,2026-07-23,QRVO
6,-0.003208059079374224,2026-07-23,QRVO
7,0.0027374077114536116,2026-07-23,QRVO
8,-0.004030668290983994,2026-07-23,QRVO
9,-0.003975668758277109,2026-07-23,QRVO
10,-0.005039722809187438,2026-07-23,QRVO
11,-0.001999866091337086,2026-07-23,QRVO
12,-0.004498497323843172,2026-07-23,QRVO
13,-0.005193820553565678,2026-07-23,QRVO
14,-0.000499589305125838,2026-07-23,QRVO
1,0.004408901028623208,2026-07-23,QS
2,0.004949614457956575,2026-07-23,QS
3,4.240810342925963e-05,2026-07-23,QS
4,-0.004902924433299172,2026-07-23,QS
5,0.0032194380275325754,2026-07-23,QS
6,0.0005723981298789351,2026-07-23,QS
7,0.004484415632013465,2026-07-23,QS
8,0.012074374465819002,2026-07-23,QS
9,0.0066881481878458895,2026-07-23,QS
10,0.019571671159596283,2026-07-23,QS
11,0.015987125801655892,2026-07-23,QS
12,0.019718937824881346,2026-07-23,QS
13,0.0429553418467756,2026-07-23,QS
14,0.01424239183802002,2026-07-23,QS
1,-0.0016230304765761114,2026-07-23,QSR
2,0.0023029136817595292,2026-07-23,QSR
3,-0.0017035732888272417,2026-07-23,QSR
4,-0.00027962262627664853,2026-07-23,QSR
5,0.00023683355582241906,2026-07-23,QSR
6,0.0007119921392976863,2026-07-23,QSR
7,0.0026703171916185675,2026-07-23,QSR
8,-0.003989353047654276,2026-07-23,QSR
9,-0.0020896688671498843,2026-07-23,QSR
10,-0.010965045765253555,2026-07-23,QSR
11,0.0008557080192897032,2026-07-23,QSR
12,-0.002854315565574946,2026-07-23,QSR
13,-0.000690071371041691,2026-07-23,QSR
14,0.0005638295095464898,2026-07-23,QSR
1,0.004276991935223219,2026-07-23,RARE
2,0.0004999116276106962,2026-07-23,RARE
3,-0.0019867986549079344,2026-07-23,RARE
4,-0.0016270712444155417,2026-07-23,RARE
5,0.0029967935962816046,2026-07-23,RARE
6,0.0008294276580474554,2026-07-23,RARE
7,0.007606086729363704,2026-07-23,RARE
8,0.007843264904890701,2026-07-23,RARE
9,0.005455008841635191,2026-07-23,RARE
10,0.020201288039103264,2026-07-23,RARE
11,0.010294843590339268,2026-07-23,RARE
12,0.014729851771219854,2026-07-23,RARE
13,0.03903112425179622,2026-07-23,RARE
14,0.013106685345768322,2026-07-23,RARE
1,-0.0015272352505542413,2026-07-23,RBA
2,0.0016457711548898703,2026-07-23,RBA
3,-0.0014350312477129413,2026-07-23,RBA
4,0.001697707715827262,2026-07-23,RBA
5,0.0027788751755719538,2026-07-23,RBA
6,-0.000414924806805144,2026-07-23,RBA
7,0.0018910837975201742,2026-07-23,RBA
8,-0.001090325046347652,2026-07-23,RBA
9,-0.00024197189545073334,2026-07-23,RBA
10,-0.0072618394494178545,2026-07-23,RBA
11,0.000996160426139528,2026-07-23,RBA
12,-0.002968407749871465,2026-07-23,RBA
13,-0.003911083075190089,2026-07-23,RBA
14,0.002069497195514863,2026-07-23,RBA
1,-0.0019693055774316058,2026-07-23,RBGLY
2,-0.002485731802568131,2026-07-23,RBGLY
3,-0.0002277103949335764,2026-07-23,RBGLY
4,-0.0007544199292695988,2026-07-23,RBGLY
5,-0.0011193297737664182,2026-07-23,RBGLY
6,-0.0016589866211056382,2026-07-23,RBGLY
7,0.0008722725447280786,2026-07-23,RBGLY
8,-0.004418718247539991,2026-07-23,RBGLY
9,-0.0018499980385009672,2026-07-23,RBGLY
10,-0.0082796184924487,2026-07-23,RBGLY
11,0.004906213835402186,2026-07-23,RBGLY
12,-0.002222721142949684,2026-07-23,RBGLY
13,-0.004504678202720233,2026-07-23,RBGLY
14,-0.0023063179044802585,2026-07-23,RBGLY
1,-0.0016146113289340679,2026-07-23,RBLX
2,0.0022985167574788652,2026-07-23,RBLX
3,0.0007183003110543851,2026-07-23,RBLX
4,-0.00019611222451274048,2026-07-23,RBLX
5,-0.0004424636210918735,2026-07-23,RBLX
6,-0.0008259460960101338,2026-07-23,RBLX
7,0.003593200865644527,2026-07-23,RBLX
8,-0.00310043644110516,2026-07-23,RBLX
9,-0.005152421694310304,2026-07-23,RBLX
10,-0.00525202152345464,2026-07-23,RBLX
11,-0.0007977882618590575,2026-07-23,RBLX
12,0.0011900895872592075,2026-07-23,RBLX
13,-0.007739062082721106,2026-07-23,RBLX
14,-0.00298803063163328,2026-07-23,RBLX
1,-0.0016188890026429818,2026-07-23,RBRK
2,0.002282806211447114,2026-07-23,RBRK
3,0.0007224464891244868,2026-07-23,RBRK
4,-0.0006531301195094517,2026-07-23,RBRK
5,0.0021296349088648497,2026-07-23,RBRK
6,0.0003746119291989802,2026-07-23,RBRK
7,0.0017323985811564851,2026-07-23,RBRK
8,-0.004262247805205828,2026-07-23,RBRK
9,-0.0027434727080852543,2026-07-23,RBRK
10,-0.00749131225943227,2026-07-23,RBRK
11,-0.0003601260772684094,2026-07-23,RBRK
12,-0.0041846125213750125,2026-07-23,RBRK
13,-0.009151543522273356,2026-07-23,RBRK
14,-0.0006385290642056928,2026-07-23,RBRK
1,0.004028426833919829,2026-07-23,RC
2,0.0008340653484386699,2026-07-23,RC
3,-0.0024060384564853713,2026-07-23,RC
4,-0.002043702071151068,2026-07-23,RC
5,0.007936318093506435,2026-07-23,RC
6,0.0006171430907903089,2026-07-23,RC
7,0.005749893251476035,2026-07-23,RC
8,0.009931006776153231,2026-07-23,RC
9,0.009308617683465838,2026-07-23,RC
10,0.02249073228894853,2026-07-23,RC
11,0.01311043398965449,2026-07-23,RC
12,0.017729487545751814,2026-07-23,RC
13,0.04832376866140232,2026-07-23,RC
14,0.020877108910082508,2026-07-23,RC
1,-0.002229183591867244,2026-07-23,RCI
2,0.0008958295099599558,2026-07-23,RCI
3,-0.002400345441185355,2026-07-23,RCI
4,-0.00042534341601760796,2026-07-23,RCI
5,-0.0003623268935806174,2026-07-23,RCI
6,-0.0010781406098407905,2026-07-23,RCI
7,-1.1948046498327842e-05,2026-07-23,RCI
8,-0.0030578938053510757,2026-07-23,RCI
9,-0.001990112684962443,2026-07-23,RCI
10,-0.009109781021191173,2026-07-23,RCI
11,0.0007261331731330848,2026-07-23,RCI
12,0.0010990706278163134,2026-07-23,RCI
13,-0.008533403989272863,2026-07-23,RCI
14,0.00048350418313217967,2026-07-23,RCI
1,0.0032148502573068156,2026-07-23,RCKT
2,0.001980405648818872,2026-07-23,RCKT
3,-0.0007231997605575001,2026-07-23,RCKT
4,-0.003440864430924784,2026-07-23,RCKT
5,0.011075473384285479,2026-07-23,RCKT
6,0.0024020827235527002,2026-07-23,RCKT
7,0.00426447326589053,2026-07-23,RCKT
8,0.011483758300782522,2026-07-23,RCKT
9,0.002252825353267448,2026-07-23,RCKT
10,0.02532777157346635,2026-07-23,RCKT
11,0.009624364126743116,2026-07-23,RCKT
12,0.018407727492595245,2026-07-23,RCKT
13,0.0423711871610789,2026-07-23,RCKT
14,0.014279903624017846,2026-07-23,RCKT
1,-0.00039899237548744103,2026-07-23,RCL
2,0.0020699422637330206,2026-07-23,RCL
3,-0.0028506751235250023,2026-07-23,RCL
4,-0.001136393619995135,2026-07-23,RCL
5,-0.0007753477295247309,2026-07-23,RCL
6,0.0003094193525998695,2026-07-23,RCL
7,0.002542404094871817,2026-07-23,RCL
8,-0.002042269876530253,2026-07-23,RCL
9,-0.0006561023722234363,2026-07-23,RCL
10,-0.007921669076408263,2026-07-23,RCL
11,-0.0014660263989753062,2026-07-23,RCL
12,-0.004544021804110782,2026-07-23,RCL
13,-0.00517980883368212,2026-07-23,RCL
14,0.0001710642888718171,2026-07-23,RCL
1,0.0035255250332489954,2026-07-23,RCUS
2,0.001967083840428892,2026-07-23,RCUS
3,0.00039931255297706564,2026-07-23,RCUS
4,-0.003679643350934171,2026-07-23,RCUS
5,0.0068787374331028195,2026-07-23,RCUS
6,0.0006962787692061311,2026-07-23,RCUS
7,0.004225393248435823,2026-07-23,RCUS
8,0.012154239563388777,2026-07-23,RCUS
9,0.00230628830690403,2026-07-23,RCUS
10,0.017303833547041833,2026-07-23,RCUS
11,0.013335437295439255,2026-07-23,RCUS
12,0.013012778817714484,2026-07-23,RCUS
13,0.033022300513617486,2026-07-23,RCUS
14,0.019577278332681552,2026-07-23,RCUS
1,-0.0016009372229630603,2026-07-23,RDDT
2,0.0006810031691157912,2026-07-23,RDDT
3,-1.874128020944548e-05,2026-07-23,RDDT
4,0.001275925608772632,2026-07-23,RDDT
5,0.0006898878200330864,2026-07-23,RDDT
6,-0.0003305863373677476,2026-07-23,RDDT
7,0.001510883193975189,2026-07-23,RDDT
8,-0.0032065532349489717,2026-07-23,RDDT
9,0.0008624512336676091,2026-07-23,RDDT
10,-0.0020464279695197062,2026-07-23,RDDT
11,-0.0001794063998717556,2026-07-23,RDDT
12,-0.0022984865630970614,2026-07-23,RDDT
13,0.0006976919892953255,2026-07-23,RDDT
14,-0.001135444725392634,2026-07-23,RDDT
1,0.002119796876834597,2026-07-23,RDN
2,0.0011867690752057252,2026-07-23,RDN
3,-7.967857797955124e-05,2026-07-23,RDN
4,-0.005619787924955409,2026-07-23,RDN
5,0.0016475705369474224,2026-07-23,RDN
6,0.002569472466700794,2026-07-23,RDN
7,0.00516184521319536,2026-07-23,RDN
8,0.01433931994479759,2026-07-23,RDN
9,0.004664524831407461,2026-07-23,RDN
10,0.031049083048445766,2026-07-23,RDN
11,0.016355435047618484,2026-07-23,RDN
12,0.014554248265748972,2026-07-23,RDN
13,0.031434213640274246,2026-07-23,RDN
14,0.02675053586237471,2026-07-23,RDN
1,-0.0016230061665779634,2026-07-23,REG
2,0.0015539050350452202,2026-07-23,REG
3,-0.0007731426416361592,2026-07-23,REG
4,-0.0009472999282176129,2026-07-23,REG
5,-0.0011398438820242262,2026-07-23,REG
6,-0.0008317189678477621,2026-07-23,REG
7,0.0008177117016936246,2026-07-23,REG
8,-0.0029883191567231884,2026-07-23,REG
9,-0.0031757178554349154,2026-07-23,REG
10,-0.00587041700791382,2026-07-23,REG
11,0.0008614915771808199,2026-07-23,REG
12,-0.0023439010497657863,2026-07-23,REG
13,-0.009280115780185446,2026-07-23,REG
14,1.233429606436955e-05,2026-07-23,REG
1,0.0037392148043055087,2026-07-23,RELY
2,0.000441653726840318,2026-07-23,RELY
3,-0.001979473289127714,2026-07-23,RELY
4,-0.005951684761029979,2026-07-23,RELY
5,0.004098525129929448,2026-07-23,RELY
6,0.006830620275087866,2026-07-23,RELY
7,0.0013533276155747443,2026-07-23,RELY
8,0.014825711905897803,2026-07-23,RELY
9,0.0048704647505544325,2026-07-23,RELY
10,0.016678648549272045,2026-07-23,RELY
11,0.01059184243827951,2026-07-23,RELY
12,0.014297279447970868,2026-07-23,RELY
13,0.037691179598140445,2026-07-23,RELY
14,0.01713049469344083,2026-07-23,RELY
1,-0.0018682714741332354,2026-07-23,REXR
2,0.0009358534667045945,2026-07-23,REXR
3,0.0008364437799522247,2026-07-23,REXR
4,-0.0008891090091737834,2026-07-23,REXR
5,-0.0006647524724269411,2026-07-23,REXR
6,-0.0012075908746274515,2026-07-23,REXR
7,0.0010680035843826556,2026-07-23,REXR
8,-0.004485386416007425,2026-07-23,REXR
9,-0.003999338438214485,2026-07-23,REXR
10,-0.008061170928339087,2026-07-23,REXR
11,0.0004928733148508406,2026-07-23,REXR
12,-0.003222425597503215,2026-07-23,REXR
13,-0.006358589592622304,2026-07-23,REXR
14,0.0006588557498944114,2026-07-23,REXR
1,-0.0018921044679115122,2026-07-23,RF
2,0.0005979900335550696,2026-07-23,RF
3,-0.00012743863295754012,2026-07-23,RF
4,-8.976785067756468e-05,2026-07-23,RF
5,-0.00036268198639218327,2026-07-23,RF
6,-0.0022900829106352566,2026-07-23,RF
7,0.0006503963259082003,2026-07-23,RF
8,-0.0017025051291434156,2026-07-23,RF
9,-0.003461412573766909,2026-07-23,RF
10,-0.00891012560627515,2026-07-23,RF
11,0.001699375412973016,2026-07-23,RF
12,-0.004024811058294821,2026-07-23,RF
13,-0.003803082419607266,2026-07-23,RF
14,-0.0032642801004388604,2026-07-23,RF
1,-0.0007733370529402488,2026-07-23,RGEN
2,0.001606056829957963,2026-07-23,RGEN
3,3.764026980516749e-05,2026-07-23,RGEN
4,-0.0017426671772377456,2026-07-23,RGEN
5,0.0002764546473712299,2026-07-23,RGEN
6,-0.0014812101330997506,2026-07-23,RGEN
7,0.003247020966974945,2026-07-23,RGEN
8,-0.0009559832743096403,2026-07-23,RGEN
9,0.0008981557536969433,2026-07-23,RGEN
10,-0.006727421339592512,2026-07-23,RGEN
11,-0.0002974846056188566,2026-07-23,RGEN
12,-0.0004578726727996322,2026-07-23,RGEN
13,-0.003552159002011666,2026-07-23,RGEN
14,0.002121298133195413,2026-07-23,RGEN
1,0.0022652290127948152,2026-07-23,RH
2,0.0010901009616018172,2026-07-23,RH
3,-0.002107544060359864,2026-07-23,RH
4,-0.004159619691854007,2026-07-23,RH
5,0.004531126144896713,2026-07-23,RH
6,0.003626185706676624,2026-07-23,RH
7,0.0019111676614122304,2026-07-23,RH
8,0.015191803043130992,2026-07-23,RH
9,0.01048499189781339,2026-07-23,RH
10,0.024618841250775646,2026-07-23,RH
11,0.018044883404396292,2026-07-23,RH
12,0.02377912138353412,2026-07-23,RH
13,0.04425926058920242,2026-07-23,RH
14,0.016450491668012168,2026-07-23,RH
1,-0.001111330198613172,2026-07-23,RHHBY
2,-0.000782705291527614,2026-07-23,RHHBY
3,-0.002988311728707673,2026-07-23,RHHBY
4,0.000750427062478671,2026-07-23,RHHBY
5,0.0007313917538794237,2026-07-23,RHHBY
6,0.0002315822296270034,2026-07-23,RHHBY
7,0.0018194886474211687,2026-07-23,RHHBY
8,-0.003847448459151481,2026-07-23,RHHBY
9,-0.0020483952416312555,2026-07-23,RHHBY
10,-0.0009341160970397406,2026-07-23,RHHBY
11,-0.001354546099131537,2026-07-23,RHHBY
12,-0.0010947641379954543,2026-07-23,RHHBY
13,-0.0010282764157140815,2026-07-23,RHHBY
14,-0.002295481722334139,2026-07-23,RHHBY
1,-0.0019440403523754487,2026-07-23,RHI
2,0.002075229660598149,2026-07-23,RHI
3,-0.0004253374601318574,2026-07-23,RHI
4,-0.0017001696811812517,2026-07-23,RHI
5,-0.0005965977171623919,2026-07-23,RHI
6,0.000434765029435188,2026-07-23,RHI
7,0.0014404506040578903,2026-07-23,RHI
8,-0.004331583992816322,2026-07-23,RHI
9,-0.002361840690172361,2026-07-23,RHI
10,-0.009331606388915305,2026-07-23,RHI
11,-4.1821416452693373e-05,2026-07-23,RHI
12,-0.004997110298029358,2026-07-23,RHI
13,-0.0072620003477695035,2026-07-23,RHI
14,-0.0017080608946867782,2026-07-23,RHI
1,0.002564708304079091,2026-07-23,RIG
2,0.0026060818922335935,2026-07-23,RIG
3,-0.0006792556335048991,2026-07-23,RIG
4,-0.004348438393776559,2026-07-23,RIG
5,0.003075703478684286,2026-07-23,RIG
6,0.0032611795327004774,2026-07-23,RIG
7,0.0017240277616541312,2026-07-23,RIG
8,0.010366544407890472,2026-07-23,RIG
9,0.0007764123446779729,2026-07-23,RIG
10,0.023833487294711728,2026-07-23,RIG
11,0.009820703480549762,2026-07-23,RIG
12,0.015255213496801546,2026-07-23,RIG
13,0.03646207067563964,2026-07-23,RIG
14,0.01806185061055265,2026-07-23,RIG
1,-0.0015135296725589736,2026-07-23,RIO
2,-0.0013673207117445249,2026-07-23,RIO
3,-0.0032047115665986177,2026-07-23,RIO
4,0.0013959079992619252,2026-07-23,RIO
5,0.0017408933186578248,2026-07-23,RIO
6,0.00021343752588529196,2026-07-23,RIO
7,-0.0013908102772209228,2026-07-23,RIO
8,0.000266910652155498,2026-07-23,RIO
9,0.0009593822928883185,2026-07-23,RIO
10,-0.0003153253535730206,2026-07-23,RIO
11,0.0010423930004804505,2026-07-23,RIO
12,0.0002221833412130619,2026-07-23,RIO
13,-0.0028868859006825473,2026-07-23,RIO
14,-0.002595693803014317,2026-07-23,RIO
1,0.0037947085712303464,2026-07-23,RIOT
2,0.00158819888112444,2026-07-23,RIOT
3,-0.00595855447142432,2026-07-23,RIOT
4,-0.010545062918861208,2026-07-23,RIOT
5,0.0073719900004938265,2026-07-23,RIOT
6,0.0035592385925148594,2026-07-23,RIOT
7,0.004428056649701102,2026-07-23,RIOT
8,0.01166197267400088,2026-07-23,RIOT
9,0.004746533582882757,2026-07-23,RIOT
10,0.034522847161751635,2026-07-23,RIOT
11,0.016203314239757162,2026-07-23,RIOT
12,0.016006553171462667,2026-07-23,RIOT
13,0.043695899569289105,2026-07-23,RIOT
14,0.01467319842435864,2026-07-23,RIOT
1,-0.002318395211261577,2026-07-23,RITM
2,0.00158767119775559,2026-07-23,RITM
3,0.00048580644066527725,2026-07-23,RITM
4,-0.0012519159889509523,2026-07-23,RITM
5,4.080235632467562e-05,2026-07-23,RITM
6,-0.0009390684899344517,2026-07-23,RITM
7,0.0012861718360041346,2026-07-23,RITM
8,-0.003073763465142398,2026-07-23,RITM
9,-0.0031382367357799894,2026-07-23,RITM
10,-0.00999234889857178,2026-07-23,RITM
11,9.756075435605024e-05,2026-07-23,RITM
12,-0.004750794205305113,2026-07-23,RITM
13,-0.004067333175076193,2026-07-23,RITM
14,0.003721383417154961,2026-07-23,RITM
1,-0.002575444573312126,2026-07-23,RIVN
2,0.002808579306704184,2026-07-23,RIVN
3,-0.00425239974644463,2026-07-23,RIVN
4,0.0001408288398881283,2026-07-23,RIVN
5,0.00027782696978524647,2026-07-23,RIVN
6,-0.004970567950688717,2026-07-23,RIVN
7,-0.00022724338663194528,2026-07-23,RIVN
8,-0.0077796176866025794,2026-07-23,RIVN
9,-0.003612144605184918,2026-07-23,RIVN
10,-0.0007995260222470636,2026-07-23,RIVN
11,-0.006642315164012936,2026-07-23,RIVN
12,-0.002593626916088122,2026-07-23,RIVN
13,-0.011165868251011402,2026-07-23,RIVN
14,-0.0005531067222976707,2026-07-23,RIVN
1,-0.001576121786553182,2026-07-23,RJF
2,0.0019026688652768657,2026-07-23,RJF
3,-0.001219469498360001,2026-07-23,RJF
4,-0.0016241567360133762,2026-07-23,RJF
5,-0.0011764789390710756,2026-07-23,RJF
6,-0.0002111130091564618,2026-07-23,RJF
7,0.0008481526487331231,2026-07-23,RJF
8,-0.0013186451576079818,2026-07-23,RJF
9,-0.0030509247364623,2026-07-23,RJF
10,-0.008700235026694814,2026-07-23,RJF
11,0.0018921009375958964,2026-07-23,RJF
12,-0.004514001018353522,2026-07-23,RJF
13,-0.004027708736787567,2026-07-23,RJF
14,0.00046889891574330923,2026-07-23,RJF
1,0.0037086006919962765,2026-07-23,RKLB
2,0.001432838831465507,2026-07-23,RKLB
3,-0.0014458925868987805,2026-07-23,RKLB
4,-0.0026802319545012557,2026-07-23,RKLB
5,0.0050671048198974505,2026-07-23,RKLB
6,0.0016743531148028154,2026-07-23,RKLB
7,0.005016956004271859,2026-07-23,RKLB
8,0.007796252252542912,2026-07-23,RKLB
9,0.0031687710902666066,2026-07-23,RKLB
10,0.019755950586582496,2026-07-23,RKLB
11,0.011273925725349198,2026-07-23,RKLB
12,0.018032266673421418,2026-07-23,RKLB
13,0.039045941432878865,2026-07-23,RKLB
14,0.01117993068566249,2026-07-23,RKLB
1,-0.001986661832955671,2026-07-23,RKT
2,-0.0004146370049103221,2026-07-23,RKT
3,-0.003652766959183109,2026-07-23,RKT
4,0.0009954242439773572,2026-07-23,RKT
5,0.0011328723367173884,2026-07-23,RKT
6,0.0006209224167715187,2026-07-23,RKT
7,0.0001785828265792289,2026-07-23,RKT
8,-0.0022339649006824676,2026-07-23,RKT
9,-0.000989894946269702,2026-07-23,RKT
10,0.0007638423042171162,2026-07-23,RKT
11,0.00150564222441611,2026-07-23,RKT
12,-0.002511791151345858,2026-07-23,RKT
13,-0.0038850836734903855,2026-07-23,RKT
14,0.0006202945269306633,2026-07-23,RKT
1,-0.0020675337301160764,2026-07-23,RL
2,0.0007285091887900721,2026-07-23,RL
3,0.00161320065839066,2026-07-23,RL
4,0.0004048286512232537,2026-07-23,RL
5,0.0005584295114292315,2026-07-23,RL
6,-0.002663314477929146,2026-07-23,RL
7,0.0010940987273373366,2026-07-23,RL
8,-0.004664249277736505,2026-07-23,RL
9,-0.0024661592550608725,2026-07-23,RL
10,-0.007489022942625242,2026-07-23,RL
11,-0.0007837687069551402,2026-07-23,RL
12,-0.0014524778555165703,2026-07-23,RL
13,-0.003856120683019883,2026-07-23,RL
14,0.0021684101998895953,2026-07-23,RL
1,0.003659277505701725,2026-07-23,RLAY
2,0.0029934022384080394,2026-07-23,RLAY
3,-0.0004071806668745504,2026-07-23,RLAY
4,-0.004399914019846148,2026-07-23,RLAY
5,0.010516666487369222,2026-07-23,RLAY
6,0.00466264274508631,2026-07-23,RLAY
7,0.0011067312522376014,2026-07-23,RLAY
8,0.012078656183832224,2026-07-23,RLAY
9,0.005592309074783571,2026-07-23,RLAY
10,0.014763165851928309,2026-07-23,RLAY
11,0.014208482950390372,2026-07-23,RLAY
12,0.023515621818470177,2026-07-23,RLAY
13,0.04135179615196013,2026-07-23,RLAY
14,0.011785491114376278,2026-07-23,RLAY
1,0.003080932616449061,2026-07-23,RLJ
2,0.0011823009278159138,2026-07-23,RLJ
3,-0.0005789924850836121,2026-07-23,RLJ
4,-0.0034044788059532866,2026-07-23,RLJ
5,0.0014103915977961286,2026-07-23,RLJ
6,0.00010102523372037993,2026-07-23,RLJ
7,0.003812844277320033,2026-07-23,RLJ
8,0.011392021154027376,2026-07-23,RLJ
9,0.004874478057389255,2026-07-23,RLJ
10,0.019324752445553532,2026-07-23,RLJ
11,0.014811118395255396,2026-07-23,RLJ
12,0.013000348224646886,2026-07-23,RLJ
13,0.029626178902167725,2026-07-23,RLJ
14,0.023653897989747034,2026-07-23,RLJ
1,-0.0018987687810648464,2026-07-23,RMBS
2,0.002145844092695993,2026-07-23,RMBS
3,-0.0021728392663085115,2026-07-23,RMBS
4,-0.0007134408285586123,2026-07-23,RMBS
5,-0.0011922000224432443,2026-07-23,RMBS
6,-0.0038750901980607083,2026-07-23,RMBS
7,0.00043066414959696723,2026-07-23,RMBS
8,-0.003770739058483828,2026-07-23,RMBS
9,-0.0062290393266760495,2026-07-23,RMBS
10,-0.009488095308493889,2026-07-23,RMBS
11,-0.0018103325662233072,2026-07-23,RMBS
12,-0.003452252113152357,2026-07-23,RMBS
13,-0.008209750897543496,2026-07-23,RMBS
14,-0.0012908961700969076,2026-07-23,RMBS
1,-0.0027552118108579832,2026-07-23,RMD
2,0.00013299956231585655,2026-07-23,RMD
3,-2.3966526376338097e-05,2026-07-23,RMD
4,-0.0007416170900103725,2026-07-23,RMD
5,-5.123567362066298e-05,2026-07-23,RMD
6,-0.0008523010215658403,2026-07-23,RMD
7,0.0019878085668007194,2026-07-23,RMD
8,-0.0005278694402859416,2026-07-23,RMD
9,-0.0019781025991222,2026-07-23,RMD
10,-0.006066865333726918,2026-07-23,RMD
11,-0.00035307393241323156,2026-07-23,RMD
12,-0.0014614641325553963,2026-07-23,RMD
13,-0.0054620871921992565,2026-07-23,RMD
14,-0.0014011523881165176,2026-07-23,RMD
1,-0.002541691173100005,2026-07-23,RNA
2,0.0004874457125918862,2026-07-23,RNA
3,0.002848451136681705,2026-07-23,RNA
4,0.0022063382100514016,2026-07-23,RNA
5,0.001271703554992872,2026-07-23,RNA
6,-0.00044684972247614757,2026-07-23,RNA
7,0.0003386033787498363,2026-07-23,RNA
8,-0.003809322990127187,2026-07-23,RNA
9,0.0002806751518269869,2026-07-23,RNA
10,-0.009485482047069971,2026-07-23,RNA
11,0.00014586707181781934,2026-07-23,RNA
12,-0.0036650607331246907,2026-07-23,RNA
13,-0.008234299485739019,2026-07-23,RNA
14,-0.0026321532969459742,2026-07-23,RNA
1,0.0030205405232397375,2026-07-23,RNG
2,0.0022842989343361372,2026-07-23,RNG
3,-0.0022049917780337853,2026-07-23,RNG
4,-0.00628113695488216,2026-07-23,RNG
5,0.003900378573819086,2026-07-23,RNG
6,0.003510373556648133,2026-07-23,RNG
7,0.002512241253093975,2026-07-23,RNG
8,0.008485314402392433,2026-07-23,RNG
9,-0.000369017619294112,2026-07-23,RNG
10,0.01874433433147348,2026-07-23,RNG
11,0.006490738757334116,2026-07-23,RNG
12,0.019221264635395745,2026-07-23,RNG
13,0.03713968092420096,2026-07-23,RNG
14,0.018838871220089426,2026-07-23,RNG
1,0.0028625225554961375,2026-07-23,RNW
2,0.00043384461521365494,2026-07-23,RNW
3,0.0009407339430708383,2026-07-23,RNW
4,-0.004718242469493643,2026-07-23,RNW
5,0.0016911113204108594,2026-07-23,RNW
6,0.005722987600576331,2026-07-23,RNW
7,0.005636616665773314,2026-07-23,RNW
8,0.011803373170577098,2026-07-23,RNW
9,0.011993335728515133,2026-07-23,RNW
